order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMR32102602,"Tuesday, March 1, 2022",789102,25891501,114,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",91,0,1,0
FMR32402602,"Tuesday, March 1, 2022",789402,25891501,223,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",223,1,1,1
FMR33720501,"Tuesday, March 1, 2022",789720,25891501,182,"Thursday, March 3, 2022","Wednesday, March 2, 2022",182,1,1,1
FMR32301603,"Tuesday, March 1, 2022",789301,25891501,238,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",238,1,1,1
FMR34301602,"Tuesday, March 1, 2022",789301,25891602,92,"Friday, March 4, 2022","Friday, March 4, 2022",83,0,1,0
FMR34303602,"Tuesday, March 1, 2022",789303,25891602,98,"Friday, March 4, 2022","Friday, March 4, 2022",98,1,1,1
FMR34702602,"Tuesday, March 1, 2022",789702,25891602,155,"Friday, March 4, 2022","Thursday, March 3, 2022",155,1,1,1
FMR32102602,"Tuesday, March 1, 2022",789102,25891602,63,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",63,1,1,1
FMR34102602,"Tuesday, March 1, 2022",789102,25891602,154,"Friday, March 4, 2022","Friday, March 4, 2022",154,1,1,1
FMR34703602,"Tuesday, March 1, 2022",789703,25891602,163,"Friday, March 4, 2022","Friday, March 4, 2022",163,1,1,1
FMR32420602,"Tuesday, March 1, 2022",789420,25891602,76,"Wednesday, March 2, 2022","Friday, March 4, 2022",76,1,0,0
FMR33321602,"Tuesday, March 1, 2022",789321,25891602,78,"Thursday, March 3, 2022","Thursday, March 3, 2022",74,0,1,0
FMR34321602,"Tuesday, March 1, 2022",789321,25891602,60,"Friday, March 4, 2022","Friday, March 4, 2022",60,1,1,1
FMR32402602,"Tuesday, March 1, 2022",789402,25891602,172,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",163,0,1,0
FMR33203603,"Tuesday, March 1, 2022",789203,25891602,184,"Thursday, March 3, 2022","Thursday, March 3, 2022",184,1,1,1
FMR32103602,"Tuesday, March 1, 2022",789103,25891602,86,"Wednesday, March 2, 2022","Tuesday, March 1, 2022",77,0,1,0
FMR33103602,"Tuesday, March 1, 2022",789103,25891602,172,"Thursday, March 3, 2022","Thursday, March 3, 2022",163,0,1,0
FMR33201602,"Tuesday, March 1, 2022",789201,25891602,52,"Thursday, March 3, 2022","Thursday, March 3, 2022",52,1,1,1
FMR34320602,"Tuesday, March 1, 2022",789320,25891602,190,"Friday, March 4, 2022","Friday, March 4, 2022",190,1,1,1
FMR34520602,"Tuesday, March 1, 2022",789520,25891602,164,"Friday, March 4, 2022","Sunday, March 6, 2022",131,0,0,0
FMR34622602,"Tuesday, March 1, 2022",789622,25891602,54,"Friday, March 4, 2022","Friday, March 4, 2022",54,1,1,1
FMR32220602,"Tuesday, March 1, 2022",789220,25891602,77,"Wednesday, March 2, 2022","Tuesday, March 1, 2022",77,1,1,1
FMR33220603,"Tuesday, March 1, 2022",789220,25891602,65,"Thursday, March 3, 2022","Thursday, March 3, 2022",65,1,1,1
FMR33721603,"Tuesday, March 1, 2022",789721,25891602,148,"Thursday, March 3, 2022","Thursday, March 3, 2022",148,1,1,1
FMR33501401,"Tuesday, March 1, 2022",789501,25891101,484,"Thursday, March 3, 2022","Thursday, March 3, 2022",484,1,1,1
FMR32101601,"Tuesday, March 1, 2022",789101,25891101,474,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",474,1,1,1
FMR33101403,"Tuesday, March 1, 2022",789101,25891101,349,"Thursday, March 3, 2022","Thursday, March 3, 2022",349,1,1,1
FMR32703401,"Tuesday, March 1, 2022",789703,25891101,492,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",492,1,1,1
FMR33321602,"Tuesday, March 1, 2022",789321,25891101,345,"Thursday, March 3, 2022","Thursday, March 3, 2022",345,1,1,1
FMR32203101,"Tuesday, March 1, 2022",789203,25891101,409,"Wednesday, March 2, 2022","Friday, March 4, 2022",389,0,0,0
FMR33203603,"Tuesday, March 1, 2022",789203,25891101,368,"Thursday, March 3, 2022","Thursday, March 3, 2022",294,0,1,0
FMR32903403,"Tuesday, March 1, 2022",789903,25891101,343,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",326,0,1,0
FMR34122303,"Tuesday, March 1, 2022",789122,25891101,410,"Friday, March 4, 2022","Saturday, March 5, 2022",390,0,0,0
FMR33202502,"Tuesday, March 1, 2022",789202,25891101,391,"Thursday, March 3, 2022","Thursday, March 3, 2022",391,1,1,1
FMR34202301,"Tuesday, March 1, 2022",789202,25891101,431,"Friday, March 4, 2022","Friday, March 4, 2022",431,1,1,1
FMR33403501,"Tuesday, March 1, 2022",789403,25891101,379,"Thursday, March 3, 2022","Thursday, March 3, 2022",379,1,1,1
FMR34401102,"Tuesday, March 1, 2022",789401,25891101,454,"Friday, March 4, 2022","Thursday, March 3, 2022",454,1,1,1
FMR33503502,"Tuesday, March 1, 2022",789503,25891101,362,"Thursday, March 3, 2022","Thursday, March 3, 2022",362,1,1,1
FMR33420101,"Tuesday, March 1, 2022",789420,25891101,306,"Thursday, March 3, 2022","Friday, March 4, 2022",306,1,0,0
FMR34420501,"Tuesday, March 1, 2022",789420,25891101,494,"Friday, March 4, 2022","Sunday, March 6, 2022",494,1,0,0
FMR34622101,"Tuesday, March 1, 2022",789622,25891101,423,"Friday, March 4, 2022","Thursday, March 3, 2022",402,0,1,0
FMR34520301,"Tuesday, March 1, 2022",789520,25891101,428,"Friday, March 4, 2022","Friday, March 4, 2022",385,0,1,0
FMR34422101,"Tuesday, March 1, 2022",789422,25891101,444,"Friday, March 4, 2022","Saturday, March 5, 2022",444,1,0,0
FMR34603401,"Tuesday, March 1, 2022",789603,25891401,313,"Friday, March 4, 2022","Saturday, March 5, 2022",313,1,0,0
FMR33501401,"Tuesday, March 1, 2022",789501,25891401,288,"Thursday, March 3, 2022","Thursday, March 3, 2022",259,0,1,0
FMR32503401,"Tuesday, March 1, 2022",789503,25891401,449,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",449,1,1,1
FMR33202502,"Tuesday, March 1, 2022",789202,25891401,215,"Thursday, March 3, 2022","Thursday, March 3, 2022",215,1,1,1
FMR34702502,"Tuesday, March 1, 2022",789702,25891401,355,"Friday, March 4, 2022","Friday, March 4, 2022",337,0,1,0
FMR32703401,"Tuesday, March 1, 2022",789703,25891401,234,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",234,1,1,1
FMR32422401,"Tuesday, March 1, 2022",789422,25891401,342,"Wednesday, March 2, 2022","Friday, March 4, 2022",342,1,0,0
FMR32122401,"Tuesday, March 1, 2022",789122,25891401,240,"Wednesday, March 2, 2022","Friday, March 4, 2022",228,0,0,0
FMR33201602,"Tuesday, March 1, 2022",789201,25891401,480,"Thursday, March 3, 2022","Thursday, March 3, 2022",456,0,1,0
FMR33103401,"Tuesday, March 1, 2022",789103,25891401,306,"Thursday, March 3, 2022","Wednesday, March 2, 2022",291,0,1,0
FMR34103403,"Tuesday, March 1, 2022",789103,25891401,399,"Friday, March 4, 2022","Friday, March 4, 2022",359,0,1,0
FMR32403401,"Tuesday, March 1, 2022",789403,25891401,473,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",473,1,1,1
FMR32520603,"Tuesday, March 1, 2022",789520,25891603,67,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",64,0,1,0
FMR33220603,"Tuesday, March 1, 2022",789220,25891603,51,"Thursday, March 3, 2022","Thursday, March 3, 2022",46,0,1,0
FMR33603603,"Tuesday, March 1, 2022",789603,25891603,183,"Thursday, March 3, 2022","Saturday, March 5, 2022",183,1,0,0
FMR32221603,"Tuesday, March 1, 2022",789221,25891603,100,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",80,0,1,0
FMR33401603,"Tuesday, March 1, 2022",789401,25891603,127,"Thursday, March 3, 2022","Thursday, March 3, 2022",127,1,1,1
FMR33420603,"Tuesday, March 1, 2022",789420,25891603,129,"Thursday, March 3, 2022","Thursday, March 3, 2022",129,1,1,1
FMR32121603,"Tuesday, March 1, 2022",789121,25891603,200,"Wednesday, March 2, 2022","Friday, March 4, 2022",180,0,0,0
FMR32421603,"Tuesday, March 1, 2022",789421,25891603,172,"Wednesday, March 2, 2022","Saturday, March 5, 2022",155,0,0,0
FMR32903603,"Tuesday, March 1, 2022",789903,25891603,128,"Wednesday, March 2, 2022","Thursday, March 3, 2022",115,0,0,0
FMR34903603,"Tuesday, March 1, 2022",789903,25891603,148,"Friday, March 4, 2022","Friday, March 4, 2022",133,0,1,0
FMR33703603,"Tuesday, March 1, 2022",789703,25891603,165,"Thursday, March 3, 2022","Thursday, March 3, 2022",165,1,1,1
FMR32303603,"Tuesday, March 1, 2022",789303,25891603,169,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",169,1,1,1
FMR32301603,"Tuesday, March 1, 2022",789301,25891603,134,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",121,0,1,0
FMR33203603,"Tuesday, March 1, 2022",789203,25891603,122,"Thursday, March 3, 2022","Thursday, March 3, 2022",122,1,1,1
FMR32202603,"Tuesday, March 1, 2022",789202,25891603,186,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",186,1,1,1
FMR32721603,"Tuesday, March 1, 2022",789721,25891603,140,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",126,0,1,0
FMR33721603,"Tuesday, March 1, 2022",789721,25891603,195,"Thursday, March 3, 2022","Thursday, March 3, 2022",195,1,1,1
FMR33621603,"Tuesday, March 1, 2022",789621,25891603,69,"Thursday, March 3, 2022","Thursday, March 3, 2022",69,1,1,1
FMR32102202,"Tuesday, March 1, 2022",789102,25891202,106,"Wednesday, March 2, 2022","Thursday, March 3, 2022",106,1,0,0
FMR33102601,"Tuesday, March 1, 2022",789102,25891202,419,"Thursday, March 3, 2022","Thursday, March 3, 2022",419,1,1,1
FMR33402303,"Tuesday, March 1, 2022",789402,25891202,167,"Thursday, March 3, 2022","Thursday, March 3, 2022",167,1,1,1
FMR34402202,"Tuesday, March 1, 2022",789402,25891202,457,"Friday, March 4, 2022","Friday, March 4, 2022",457,1,1,1
FMR33622502,"Tuesday, March 1, 2022",789622,25891202,294,"Thursday, March 3, 2022","Thursday, March 3, 2022",294,1,1,1
FMR34902202,"Tuesday, March 1, 2022",789902,25891202,311,"Friday, March 4, 2022","Friday, March 4, 2022",311,1,1,1
FMR32320202,"Tuesday, March 1, 2022",789320,25891202,211,"Wednesday, March 2, 2022","Thursday, March 3, 2022",211,1,0,0
FMR33320202,"Tuesday, March 1, 2022",789320,25891202,209,"Thursday, March 3, 2022","Saturday, March 5, 2022",188,0,0,0
FMR32403401,"Tuesday, March 1, 2022",789403,25891202,472,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",472,1,1,1
FMR34703602,"Tuesday, March 1, 2022",789703,25891202,185,"Friday, March 4, 2022","Friday, March 4, 2022",167,0,1,0
FMR34303602,"Tuesday, March 1, 2022",789303,25891202,160,"Friday, March 4, 2022","Friday, March 4, 2022",144,0,1,0
FMR32721603,"Tuesday, March 1, 2022",789721,25891202,178,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",169,0,1,0
FMR33421203,"Tuesday, March 1, 2022",789421,25891202,332,"Thursday, March 3, 2022","Sunday, March 6, 2022",332,1,0,0
FMR34421601,"Tuesday, March 1, 2022",789421,25891202,132,"Friday, March 4, 2022","Saturday, March 5, 2022",125,0,0,0
FMR33101202,"Tuesday, March 1, 2022",789101,25891202,150,"Thursday, March 3, 2022","Friday, March 4, 2022",150,1,0,0
FMR34401503,"Tuesday, March 1, 2022",789401,25891202,173,"Friday, March 4, 2022","Friday, March 4, 2022",173,1,1,1
FMR33503502,"Tuesday, March 1, 2022",789503,25891202,214,"Thursday, March 3, 2022","Thursday, March 3, 2022",214,1,1,1
FMR33601202,"Tuesday, March 1, 2022",789601,25891202,411,"Thursday, March 3, 2022","Friday, March 4, 2022",390,0,0,0
FMR34201202,"Tuesday, March 1, 2022",789201,25891202,175,"Friday, March 4, 2022","Friday, March 4, 2022",175,1,1,1
FMR32521202,"Tuesday, March 1, 2022",789521,25891202,479,"Wednesday, March 2, 2022","Saturday, March 5, 2022",479,1,0,0
FMR33521202,"Tuesday, March 1, 2022",789521,25891202,347,"Thursday, March 3, 2022","Thursday, March 3, 2022",347,1,1,1
FMR34520602,"Tuesday, March 1, 2022",789520,25891202,200,"Friday, March 4, 2022","Sunday, March 6, 2022",200,1,0,0
FMR33720202,"Tuesday, March 1, 2022",789720,25891202,270,"Thursday, March 3, 2022","Thursday, March 3, 2022",270,1,1,1
FMR32202603,"Tuesday, March 1, 2022",789202,25891202,342,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",274,0,1,0
FMR33202502,"Tuesday, March 1, 2022",789202,25891202,130,"Thursday, March 3, 2022","Thursday, March 3, 2022",130,1,1,1
FMR33522202,"Tuesday, March 1, 2022",789522,25891202,280,"Thursday, March 3, 2022","Thursday, March 3, 2022",252,0,1,0
FMR32203402,"Tuesday, March 1, 2022",789203,25891303,64,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",64,1,1,1
FMR33103602,"Tuesday, March 1, 2022",789103,25891303,40,"Thursday, March 3, 2022","Thursday, March 3, 2022",32,0,1,0
FMR32721603,"Tuesday, March 1, 2022",789721,25891303,69,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",69,1,1,1
FMR32522303,"Tuesday, March 1, 2022",789522,25891303,63,"Wednesday, March 2, 2022","Tuesday, March 1, 2022",50,0,1,0
FMR32601303,"Tuesday, March 1, 2022",789601,25891303,95,"Wednesday, March 2, 2022","Thursday, March 3, 2022",95,1,0,0
FMR33601303,"Tuesday, March 1, 2022",789601,25891303,69,"Thursday, March 3, 2022","Thursday, March 3, 2022",66,0,1,0
FMR33703303,"Tuesday, March 1, 2022",789703,25891303,76,"Thursday, March 3, 2022","Wednesday, March 2, 2022",76,1,1,1
FMR34720303,"Tuesday, March 1, 2022",789720,25891303,27,"Friday, March 4, 2022","Sunday, March 6, 2022",27,1,0,0
FMR34420303,"Tuesday, March 1, 2022",789420,25891303,63,"Friday, March 4, 2022","Friday, March 4, 2022",57,0,1,0
FMR32622502,"Tuesday, March 1, 2022",789622,25891303,51,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",51,1,1,1
FMR34622602,"Tuesday, March 1, 2022",789622,25891303,84,"Friday, March 4, 2022","Friday, March 4, 2022",84,1,1,1
FMR34122303,"Tuesday, March 1, 2022",789122,25891303,37,"Friday, March 4, 2022","Saturday, March 5, 2022",33,0,0,0
FMR32501601,"Tuesday, March 1, 2022",789501,25891303,51,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",41,0,1,0
FMR33501401,"Tuesday, March 1, 2022",789501,25891303,57,"Thursday, March 3, 2022","Thursday, March 3, 2022",57,1,1,1
FMR32702601,"Tuesday, March 1, 2022",789702,25891303,29,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",29,1,1,1
FMR32221303,"Tuesday, March 1, 2022",789221,25891303,42,"Wednesday, March 2, 2022","Tuesday, March 1, 2022",42,1,1,1
FMR32202402,"Tuesday, March 1, 2022",789202,25891303,40,"Wednesday, March 2, 2022","Thursday, March 3, 2022",40,1,0,0
FMR33403501,"Tuesday, March 1, 2022",789403,25891303,89,"Thursday, March 3, 2022","Thursday, March 3, 2022",89,1,1,1
FMR34121303,"Tuesday, March 1, 2022",789121,25891303,49,"Friday, March 4, 2022","Monday, March 7, 2022",49,1,0,0
FMR32101601,"Tuesday, March 1, 2022",789101,25891303,58,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",58,1,1,1
FMR32402303,"Tuesday, March 1, 2022",789402,25891303,68,"Wednesday, March 2, 2022","Thursday, March 3, 2022",54,0,0,0
FMR33402303,"Tuesday, March 1, 2022",789402,25891303,63,"Thursday, March 3, 2022","Thursday, March 3, 2022",63,1,1,1
FMR32903403,"Tuesday, March 1, 2022",789903,25891303,75,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",75,1,1,1
FMR33203403,"Wednesday, March 2, 2022",789203,25891402,320,"Thursday, March 3, 2022","Thursday, March 3, 2022",320,1,1,1
FMR34603203,"Wednesday, March 2, 2022",789603,25891203,477,"Friday, March 4, 2022","Thursday, March 3, 2022",477,1,1,1
FMR33422203,"Wednesday, March 2, 2022",789422,25891203,452,"Thursday, March 3, 2022","Thursday, March 3, 2022",452,1,1,1
FMR35422503,"Wednesday, March 2, 2022",789422,25891203,148,"Saturday, March 5, 2022","Tuesday, March 8, 2022",148,1,0,0
FMR34101203,"Wednesday, March 2, 2022",789101,25891203,500,"Friday, March 4, 2022","Friday, March 4, 2022",500,1,1,1
FMR35401203,"Wednesday, March 2, 2022",789401,25891203,400,"Saturday, March 5, 2022","Saturday, March 5, 2022",380,0,1,0
FMR34320402,"Wednesday, March 2, 2022",789320,25891203,184,"Friday, March 4, 2022","Friday, March 4, 2022",175,0,1,0
FMR35320402,"Wednesday, March 2, 2022",789320,25891203,490,"Saturday, March 5, 2022","Saturday, March 5, 2022",490,1,1,1
FMR34721601,"Wednesday, March 2, 2022",789721,25891203,293,"Friday, March 4, 2022","Friday, March 4, 2022",264,0,1,0
FMR34202203,"Wednesday, March 2, 2022",789202,25891203,206,"Friday, March 4, 2022","Thursday, March 3, 2022",206,1,1,1
FMR33503203,"Wednesday, March 2, 2022",789503,25891203,308,"Thursday, March 3, 2022","Sunday, March 6, 2022",308,1,0,0
FMR35121203,"Wednesday, March 2, 2022",789121,25891203,197,"Saturday, March 5, 2022","Saturday, March 5, 2022",197,1,1,1
FMR34221203,"Wednesday, March 2, 2022",789221,25891203,343,"Friday, March 4, 2022","Thursday, March 3, 2022",343,1,1,1
FMR35221203,"Wednesday, March 2, 2022",789221,25891203,294,"Saturday, March 5, 2022","Saturday, March 5, 2022",279,0,1,0
FMR35321603,"Wednesday, March 2, 2022",789321,25891203,280,"Saturday, March 5, 2022","Saturday, March 5, 2022",224,0,1,0
FMR33501602,"Wednesday, March 2, 2022",789501,25891203,352,"Thursday, March 3, 2022","Thursday, March 3, 2022",352,1,1,1
FMR33601203,"Wednesday, March 2, 2022",789601,25891203,491,"Thursday, March 3, 2022","Thursday, March 3, 2022",466,0,1,0
FMR35622603,"Wednesday, March 2, 2022",789622,25891203,185,"Saturday, March 5, 2022","Saturday, March 5, 2022",185,1,1,1
FMR35902601,"Wednesday, March 2, 2022",789902,25891203,474,"Saturday, March 5, 2022","Saturday, March 5, 2022",474,1,1,1
FMR35402501,"Wednesday, March 2, 2022",789402,25891203,128,"Saturday, March 5, 2022","Saturday, March 5, 2022",128,1,1,1
FMR33702602,"Wednesday, March 2, 2022",789702,25891203,341,"Thursday, March 3, 2022","Thursday, March 3, 2022",324,0,1,0
FMR33520203,"Wednesday, March 2, 2022",789520,25891203,236,"Thursday, March 3, 2022","Wednesday, March 2, 2022",212,0,1,0
FMR35320402,"Wednesday, March 2, 2022",789320,25891302,24,"Saturday, March 5, 2022","Saturday, March 5, 2022",22,0,1,0
FMR35603302,"Wednesday, March 2, 2022",789603,25891302,61,"Saturday, March 5, 2022","Friday, March 4, 2022",61,1,1,1
FMR35621302,"Wednesday, March 2, 2022",789621,25891302,97,"Saturday, March 5, 2022","Saturday, March 5, 2022",97,1,1,1
FMR33321303,"Wednesday, March 2, 2022",789321,25891302,55,"Thursday, March 3, 2022","Thursday, March 3, 2022",44,0,1,0
FMR33420302,"Wednesday, March 2, 2022",789420,25891302,65,"Thursday, March 3, 2022","Saturday, March 5, 2022",62,0,0,0
FMR34420302,"Wednesday, March 2, 2022",789420,25891302,24,"Friday, March 4, 2022","Monday, March 7, 2022",24,1,0,0
FMR34220501,"Wednesday, March 2, 2022",789220,25891302,58,"Friday, March 4, 2022","Friday, March 4, 2022",55,0,1,0
FMR34122403,"Wednesday, March 2, 2022",789122,25891302,51,"Friday, March 4, 2022","Saturday, March 5, 2022",48,0,0,0
FMR35122302,"Wednesday, March 2, 2022",789122,25891302,49,"Saturday, March 5, 2022","Tuesday, March 8, 2022",49,1,0,0
FMR35303601,"Wednesday, March 2, 2022",789303,25891302,23,"Saturday, March 5, 2022","Saturday, March 5, 2022",22,0,1,0
FMR33720403,"Wednesday, March 2, 2022",789720,25891302,75,"Thursday, March 3, 2022","Thursday, March 3, 2022",75,1,1,1
FMR35720302,"Wednesday, March 2, 2022",789720,25891302,32,"Saturday, March 5, 2022","Friday, March 4, 2022",30,0,1,0
FMR34703601,"Wednesday, March 2, 2022",789703,25891302,99,"Friday, March 4, 2022","Friday, March 4, 2022",99,1,1,1
FMR34101302,"Wednesday, March 2, 2022",789101,25891302,64,"Friday, March 4, 2022","Saturday, March 5, 2022",61,0,0,0
FMR34522401,"Wednesday, March 2, 2022",789522,25891302,83,"Friday, March 4, 2022","Sunday, March 6, 2022",83,1,0,0
FMR34121401,"Wednesday, March 2, 2022",789121,25891302,56,"Friday, March 4, 2022","Monday, March 7, 2022",56,1,0,0
FMR34903403,"Wednesday, March 2, 2022",789903,25891302,77,"Friday, March 4, 2022","Friday, March 4, 2022",69,0,1,0
FMR35903601,"Wednesday, March 2, 2022",789903,25891302,97,"Saturday, March 5, 2022","Saturday, March 5, 2022",78,0,1,0
FMR34402603,"Wednesday, March 2, 2022",789402,25891302,94,"Friday, March 4, 2022","Friday, March 4, 2022",94,1,1,1
FMR33422302,"Wednesday, March 2, 2022",789422,25891302,35,"Thursday, March 3, 2022","Sunday, March 6, 2022",35,1,0,0
FMR34721301,"Wednesday, March 2, 2022",789721,25891301,67,"Friday, March 4, 2022","Thursday, March 3, 2022",67,1,1,1
FMR35703502,"Wednesday, March 2, 2022",789703,25891301,88,"Saturday, March 5, 2022","Saturday, March 5, 2022",88,1,1,1
FMR35102301,"Wednesday, March 2, 2022",789102,25891301,44,"Saturday, March 5, 2022","Tuesday, March 8, 2022",44,1,0,0
FMR33103301,"Wednesday, March 2, 2022",789103,25891301,72,"Thursday, March 3, 2022","Wednesday, March 2, 2022",68,0,1,0
